pred1,pred2,p_val,code,type,q_val,gene
PolyPhen-2 (0.129),MetaLR (0.198),0.995,30760,PCC,1,scarb1
PrimateAI (0.011),MetaLR (0.198),0.991,30760,PCC,1,scarb1
REVEL (0.181),MetaLR (0.198),0.804,30760,PCC,1,scarb1
SIFT (0.151),MetaLR (0.198),0.855,30760,PCC,1,scarb1
SiPhy (0.060),MetaLR (0.198),1,30760,PCC,1,scarb1
VARITY (0.192),MetaLR (0.198),0.575,30760,PCC,1,scarb1
CADD (0.117),MetaSVM (0.200),0.998,30760,PCC,1,scarb1
DANN (0.127),MetaSVM (0.200),0.937,30760,PCC,1,scarb1
EVE (0.222),MetaSVM (0.200),0.221,30760,PCC,0.62878064516129,scarb1
Eigen (0.105),MetaSVM (0.200),1,30760,PCC,1,scarb1
FATHMM (0.200),MetaSVM (0.200),0.472,30760,PCC,1,scarb1
GenoCanyon (0.032),MetaSVM (0.200),1,30760,PCC,1,scarb1
LRT (0.019),MetaSVM (0.200),1,30760,PCC,1,scarb1
M-CAP (0.144),MetaSVM (0.200),0.822,30760,PCC,1,scarb1
MPC (0.139),MetaSVM (0.200),0.978,30760,PCC,1,scarb1
MVP (0.152),MetaSVM (0.200),0.942,30760,PCC,1,scarb1
MetaLR (0.198),MetaSVM (0.200),0.599,30760,PCC,1,scarb1
MetaSVM (0.200),MetaSVM (0.200),1,30760,PCC,1,scarb1
MutPred (0.181),MetaSVM (0.200),0.669,30760,PCC,1,scarb1
MutationTaster (-0.042),MetaSVM (0.200),0.998,30760,PCC,1,scarb1
PROVEAN (0.219),MetaSVM (0.200),0.256,30760,PCC,0.701217391304348,scarb1
PolyPhen-2 (0.129),MetaSVM (0.200),0.992,30760,PCC,1,scarb1
PrimateAI (0.011),MetaSVM (0.200),0.993,30760,PCC,1,scarb1
REVEL (0.181),MetaSVM (0.200),0.884,30760,PCC,1,scarb1
SIFT (0.151),MetaSVM (0.200),0.86,30760,PCC,1,scarb1
SiPhy (0.060),MetaSVM (0.200),1,30760,PCC,1,scarb1
VARITY (0.192),MetaSVM (0.200),0.617,30760,PCC,1,scarb1
CADD (0.117),MutPred (0.181),0.899,30760,PCC,1,scarb1
DANN (0.127),MutPred (0.181),0.811,30760,PCC,1,scarb1
EVE (0.222),MutPred (0.181),0.188,30760,PCC,0.574820689655172,scarb1
Eigen (0.105),MutPred (0.181),0.943,30760,PCC,1,scarb1
FATHMM (0.200),MutPred (0.181),0.358,30760,PCC,0.872254143646409,scarb1
GenoCanyon (0.032),MutPred (0.181),0.998,30760,PCC,1,scarb1
LRT (0.019),MutPred (0.181),0.999,30760,PCC,1,scarb1
M-CAP (0.144),MutPred (0.181),0.726,30760,PCC,1,scarb1
MPC (0.139),MutPred (0.181),0.794,30760,PCC,1,scarb1
MVP (0.152),MutPred (0.181),0.714,30760,PCC,1,scarb1
MetaLR (0.198),MutPred (0.181),0.363,30760,PCC,0.879576923076923,scarb1
MetaSVM (0.200),MutPred (0.181),0.331,30760,PCC,0.83412,scarb1
MutPred (0.181),MutPred (0.181),1,30760,PCC,1,scarb1
MutationTaster (-0.042),MutPred (0.181),0.991,30760,PCC,1,scarb1
PROVEAN (0.219),MutPred (0.181),0.181,30760,PCC,0.558188811188811,scarb1
PolyPhen-2 (0.129),MutPred (0.181),0.835,30760,PCC,1,scarb1
PrimateAI (0.011),MutPred (0.181),0.983,30760,PCC,1,scarb1
REVEL (0.181),MutPred (0.181),0.495,30760,PCC,1,scarb1
SIFT (0.151),MutPred (0.181),0.66,30760,PCC,1,scarb1
SiPhy (0.060),MutPred (0.181),0.987,30760,PCC,1,scarb1
VARITY (0.192),MutPred (0.181),0.384,30760,PCC,0.907941176470588,scarb1
CADD (0.117),MutationTaster (-0.042),0.083,30760,PCC,0.323920353982301,scarb1
DANN (0.127),MutationTaster (-0.042),0.04,30760,PCC,0.212530120481928,scarb1
EVE (0.222),MutationTaster (-0.042),0.001,30760,PCC,0.0169615384615385,scarb1
Eigen (0.105),MutationTaster (-0.042),0.123,30760,PCC,0.4305,scarb1
FATHMM (0.200),MutationTaster (-0.042),0.014,30760,PCC,0.106448275862069,scarb1
GenoCanyon (0.032),MutationTaster (-0.042),0.528,30760,PCC,1,scarb1
LRT (0.019),MutationTaster (-0.042),0.602,30760,PCC,1,scarb1
M-CAP (0.144),MutationTaster (-0.042),0.074,30760,PCC,0.304990654205608,scarb1
MPC (0.139),MutationTaster (-0.042),0.05,30760,PCC,0.2480625,scarb1
MVP (0.152),MutationTaster (-0.042),0.021,30760,PCC,0.132904109589041,scarb1
MetaLR (0.198),MutationTaster (-0.042),0.002,30760,PCC,0.0252,scarb1
MetaSVM (0.200),MutationTaster (-0.042),0.002,30760,PCC,0.0252,scarb1
MutPred (0.181),MutationTaster (-0.042),0.009,30760,PCC,0.07938,scarb1
MutationTaster (-0.042),MutationTaster (-0.042),1,30760,PCC,1,scarb1
PROVEAN (0.219),MutationTaster (-0.042),0,30760,PCC,0,scarb1
PolyPhen-2 (0.129),MutationTaster (-0.042),0.055,30760,PCC,0.250051546391753,scarb1
PrimateAI (0.011),MutationTaster (-0.042),0.543,30760,PCC,1,scarb1
REVEL (0.181),MutationTaster (-0.042),0.006,30760,PCC,0.063,scarb1
SIFT (0.151),MutationTaster (-0.042),0.025,30760,PCC,0.145065789473684,scarb1
SiPhy (0.060),MutationTaster (-0.042),0.366,30760,PCC,0.882,scarb1
VARITY (0.192),MutationTaster (-0.042),0.007,30760,PCC,0.0686,scarb1
CADD (0.117),PROVEAN (0.219),1,30760,PCC,1,scarb1
DANN (0.127),PROVEAN (0.219),0.975,30760,PCC,1,scarb1
EVE (0.222),PROVEAN (0.219),0.472,30760,PCC,1,scarb1
Eigen (0.105),PROVEAN (0.219),1,30760,PCC,1,scarb1
FATHMM (0.200),PROVEAN (0.219),0.615,30760,PCC,1,scarb1
GenoCanyon (0.032),PROVEAN (0.219),1,30760,PCC,1,scarb1
LRT (0.019),PROVEAN (0.219),1,30760,PCC,1,scarb1
M-CAP (0.144),PROVEAN (0.219),0.883,30760,PCC,1,scarb1
MPC (0.139),PROVEAN (0.219),0.98,30760,PCC,1,scarb1
MVP (0.152),PROVEAN (0.219),0.989,30760,PCC,1,scarb1
MetaLR (0.198),PROVEAN (0.219),0.779,30760,PCC,1,scarb1
MetaSVM (0.200),PROVEAN (0.219),0.744,30760,PCC,1,scarb1
MutPred (0.181),PROVEAN (0.219),0.819,30760,PCC,1,scarb1
MutationTaster (-0.042),PROVEAN (0.219),1,30760,PCC,1,scarb1
PROVEAN (0.219),PROVEAN (0.219),1,30760,PCC,1,scarb1
PolyPhen-2 (0.129),PROVEAN (0.219),0.991,30760,PCC,1,scarb1
PrimateAI (0.011),PROVEAN (0.219),0.998,30760,PCC,1,scarb1
REVEL (0.181),PROVEAN (0.219),0.918,30760,PCC,1,scarb1
SIFT (0.151),PROVEAN (0.219),0.927,30760,PCC,1,scarb1
SiPhy (0.060),PROVEAN (0.219),1,30760,PCC,1,scarb1
VARITY (0.192),PROVEAN (0.219),0.788,30760,PCC,1,scarb1
CADD (0.117),PolyPhen-2 (0.129),0.669,30760,PCC,1,scarb1
DANN (0.127),PolyPhen-2 (0.129),0.51,30760,PCC,1,scarb1
EVE (0.222),PolyPhen-2 (0.129),0.005,30760,PCC,0.0537804878048781,scarb1
Eigen (0.105),PolyPhen-2 (0.129),0.83,30760,PCC,1,scarb1
FATHMM (0.200),PolyPhen-2 (0.129),0.163,30760,PCC,0.528551470588235,scarb1
GenoCanyon (0.032),PolyPhen-2 (0.129),0.973,30760,PCC,1,scarb1
LRT (0.019),PolyPhen-2 (0.129),0.98,30760,PCC,1,scarb1
M-CAP (0.144),PolyPhen-2 (0.129),0.397,30760,PCC,0.916274611398964,scarb1
MPC (0.139),PolyPhen-2 (0.129),0.353,30760,PCC,0.86485,scarb1
MVP (0.152),PolyPhen-2 (0.129),0.25,30760,PCC,0.69181875,scarb1
MetaLR (0.198),PolyPhen-2 (0.129),0.005,30760,PCC,0.0537804878048781,scarb1
MetaSVM (0.200),PolyPhen-2 (0.129),0.008,30760,PCC,0.075063829787234,scarb1
MutPred (0.181),PolyPhen-2 (0.129),0.165,30760,PCC,0.531131386861314,scarb1
MutationTaster (-0.042),PolyPhen-2 (0.129),0.945,30760,PCC,1,scarb1
PROVEAN (0.219),PolyPhen-2 (0.129),0.009,30760,PCC,0.07938,scarb1
PolyPhen-2 (0.129),PolyPhen-2 (0.129),1,30760,PCC,1,scarb1
PrimateAI (0.011),PolyPhen-2 (0.129),0.935,30760,PCC,1,scarb1
REVEL (0.181),PolyPhen-2 (0.129),0.053,30760,PCC,0.2480625,scarb1
SIFT (0.151),PolyPhen-2 (0.129),0.298,30760,PCC,0.777621301775148,scarb1
SiPhy (0.060),PolyPhen-2 (0.129),0.947,30760,PCC,1,scarb1
VARITY (0.192),PolyPhen-2 (0.129),0.029,30760,PCC,0.163961538461539,scarb1
CADD (0.117),PrimateAI (0.011),0.082,30760,PCC,0.322875,scarb1
DANN (0.127),PrimateAI (0.011),0.054,30760,PCC,0.2480625,scarb1
EVE (0.222),PrimateAI (0.011),0.005,30760,PCC,0.0537804878048781,scarb1
Eigen (0.105),PrimateAI (0.011),0.115,30760,PCC,0.415696721311475,scarb1
FATHMM (0.200),PrimateAI (0.011),0.019,30760,PCC,0.130921875,scarb1
GenoCanyon (0.032),PrimateAI (0.011),0.514,30760,PCC,1,scarb1
LRT (0.019),PrimateAI (0.011),0.563,30760,PCC,1,scarb1
M-CAP (0.144),PrimateAI (0.011),0.077,30760,PCC,0.314416666666667,scarb1
MPC (0.139),PrimateAI (0.011),0.054,30760,PCC,0.2480625,scarb1
MVP (0.152),PrimateAI (0.011),0.033,30760,PCC,0.1819125,scarb1
MetaLR (0.198),PrimateAI (0.011),0.009,30760,PCC,0.07938,scarb1
MetaSVM (0.200),PrimateAI (0.011),0.007,30760,PCC,0.0686,scarb1
MutPred (0.181),PrimateAI (0.011),0.017,30760,PCC,0.12495,scarb1
MutationTaster (-0.042),PrimateAI (0.011),0.457,30760,PCC,0.997707920792079,scarb1
PROVEAN (0.219),PrimateAI (0.011),0.002,30760,PCC,0.0252,scarb1
PolyPhen-2 (0.129),PrimateAI (0.011),0.065,30760,PCC,0.275625,scarb1
PrimateAI (0.011),PrimateAI (0.011),1,30760,PCC,1,scarb1
REVEL (0.181),PrimateAI (0.011),0.018,30760,PCC,0.128032258064516,scarb1
SIFT (0.151),PrimateAI (0.011),0.052,30760,PCC,0.2480625,scarb1
SiPhy (0.060),PrimateAI (0.011),0.335,30760,PCC,0.834661016949153,scarb1
VARITY (0.192),PrimateAI (0.011),0.018,30760,PCC,0.128032258064516,scarb1
CADD (0.117),REVEL (0.181),0.988,30760,PCC,1,scarb1
DANN (0.127),REVEL (0.181),0.853,30760,PCC,1,scarb1
EVE (0.222),REVEL (0.181),0.079,30760,PCC,0.319623853211009,scarb1
Eigen (0.105),REVEL (0.181),0.998,30760,PCC,1,scarb1
FATHMM (0.200),REVEL (0.181),0.333,30760,PCC,0.834392045454545,scarb1
GenoCanyon (0.032),REVEL (0.181),1,30760,PCC,1,scarb1
LRT (0.019),REVEL (0.181),0.999,30760,PCC,1,scarb1
M-CAP (0.144),REVEL (0.181),0.741,30760,PCC,1,scarb1
MPC (0.139),REVEL (0.181),0.916,30760,PCC,1,scarb1
MVP (0.152),REVEL (0.181),0.803,30760,PCC,1,scarb1
MetaLR (0.198),REVEL (0.181),0.196,30760,PCC,0.591,scarb1
MetaSVM (0.200),REVEL (0.181),0.116,30760,PCC,0.41590243902439,scarb1
MutPred (0.181),REVEL (0.181),0.505,30760,PCC,1,scarb1
MutationTaster (-0.042),REVEL (0.181),0.994,30760,PCC,1,scarb1
PROVEAN (0.219),REVEL (0.181),0.082,30760,PCC,0.322875,scarb1
PolyPhen-2 (0.129),REVEL (0.181),0.947,30760,PCC,1,scarb1
PrimateAI (0.011),REVEL (0.181),0.982,30760,PCC,1,scarb1
REVEL (0.181),REVEL (0.181),1,30760,PCC,1,scarb1
SIFT (0.151),REVEL (0.181),0.724,30760,PCC,1,scarb1
SiPhy (0.060),REVEL (0.181),0.999,30760,PCC,1,scarb1
VARITY (0.192),REVEL (0.181),0.312,30760,PCC,0.804631578947369,scarb1
CADD (0.117),SIFT (0.151),0.789,30760,PCC,1,scarb1
DANN (0.127),SIFT (0.151),0.69,30760,PCC,1,scarb1
EVE (0.222),SIFT (0.151),0.058,30760,PCC,0.25578,scarb1
Eigen (0.105),SIFT (0.151),0.866,30760,PCC,1,scarb1
FATHMM (0.200),SIFT (0.151),0.231,30760,PCC,0.653019230769231,scarb1
GenoCanyon (0.032),SIFT (0.151),0.97,30760,PCC,1,scarb1
LRT (0.019),SIFT (0.151),0.987,30760,PCC,1,scarb1
M-CAP (0.144),SIFT (0.151),0.54,30760,PCC,1,scarb1
MPC (0.139),SIFT (0.151),0.599,30760,PCC,1,scarb1
MVP (0.152),SIFT (0.151),0.484,30760,PCC,1,scarb1
MetaLR (0.198),SIFT (0.151),0.145,30760,PCC,0.487421052631579,scarb1
MetaSVM (0.200),SIFT (0.151),0.14,30760,PCC,0.474923076923077,scarb1
MutPred (0.181),SIFT (0.151),0.34,30760,PCC,0.842359550561798,scarb1
MutationTaster (-0.042),SIFT (0.151),0.975,30760,PCC,1,scarb1
PROVEAN (0.219),SIFT (0.151),0.073,30760,PCC,0.303707547169811,scarb1
PolyPhen-2 (0.129),SIFT (0.151),0.702,30760,PCC,1,scarb1
PrimateAI (0.011),SIFT (0.151),0.948,30760,PCC,1,scarb1
REVEL (0.181),SIFT (0.151),0.276,30760,PCC,0.737672727272727,scarb1
SIFT (0.151),SIFT (0.151),1,30760,PCC,1,scarb1
SiPhy (0.060),SIFT (0.151),0.951,30760,PCC,1,scarb1
VARITY (0.192),SIFT (0.151),0.206,30760,PCC,0.60564,scarb1
CADD (0.117),SiPhy (0.060),0.103,30760,PCC,0.384940677966102,scarb1
DANN (0.127),SiPhy (0.060),0.089,30760,PCC,0.341295652173913,scarb1
EVE (0.222),SiPhy (0.060),0.001,30760,PCC,0.0169615384615385,scarb1
Eigen (0.105),SiPhy (0.060),0.124,30760,PCC,0.430582677165354,scarb1
FATHMM (0.200),SiPhy (0.060),0.011,30760,PCC,0.0898333333333333,scarb1
GenoCanyon (0.032),SiPhy (0.060),0.671,30760,PCC,1,scarb1
LRT (0.019),SiPhy (0.060),0.764,30760,PCC,1,scarb1
M-CAP (0.144),SiPhy (0.060),0.123,30760,PCC,0.4305,scarb1
MPC (0.139),SiPhy (0.060),0.061,30760,PCC,0.266346534653465,scarb1
MVP (0.152),SiPhy (0.060),0.021,30760,PCC,0.132904109589041,scarb1
MetaLR (0.198),SiPhy (0.060),0,30760,PCC,0,scarb1
MetaSVM (0.200),SiPhy (0.060),0,30760,PCC,0,scarb1
MutPred (0.181),SiPhy (0.060),0.013,30760,PCC,0.100578947368421,scarb1
MutationTaster (-0.042),SiPhy (0.060),0.634,30760,PCC,1,scarb1
PROVEAN (0.219),SiPhy (0.060),0,30760,PCC,0,scarb1
PolyPhen-2 (0.129),SiPhy (0.060),0.053,30760,PCC,0.2480625,scarb1
PrimateAI (0.011),SiPhy (0.060),0.665,30760,PCC,1,scarb1
REVEL (0.181),SiPhy (0.060),0.001,30760,PCC,0.0169615384615385,scarb1
SIFT (0.151),SiPhy (0.060),0.049,30760,PCC,0.2480625,scarb1
SiPhy (0.060),SiPhy (0.060),1,30760,PCC,1,scarb1
VARITY (0.192),SiPhy (0.060),0.002,30760,PCC,0.0252,scarb1
CADD (0.117),VARITY (0.192),0.993,30760,PCC,1,scarb1
DANN (0.127),VARITY (0.192),0.896,30760,PCC,1,scarb1
EVE (0.222),VARITY (0.192),0.112,30760,PCC,0.408198347107438,scarb1
Eigen (0.105),VARITY (0.192),0.996,30760,PCC,1,scarb1
FATHMM (0.200),VARITY (0.192),0.435,30760,PCC,0.978258883248731,scarb1
GenoCanyon (0.032),VARITY (0.192),1,30760,PCC,1,scarb1
LRT (0.019),VARITY (0.192),0.999,30760,PCC,1,scarb1
M-CAP (0.144),VARITY (0.192),0.845,30760,PCC,1,scarb1
MPC (0.139),VARITY (0.192),0.981,30760,PCC,1,scarb1
MVP (0.152),VARITY (0.192),0.847,30760,PCC,1,scarb1
MetaLR (0.198),VARITY (0.192),0.425,30760,PCC,0.961153846153846,scarb1
MetaSVM (0.200),VARITY (0.192),0.383,30760,PCC,0.907941176470588,scarb1
MutPred (0.181),VARITY (0.192),0.616,30760,PCC,1,scarb1
MutationTaster (-0.042),VARITY (0.192),0.993,30760,PCC,1,scarb1
PROVEAN (0.219),VARITY (0.192),0.212,30760,PCC,0.613941176470588,scarb1
PolyPhen-2 (0.129),VARITY (0.192),0.971,30760,PCC,1,scarb1
PrimateAI (0.011),VARITY (0.192),0.982,30760,PCC,1,scarb1
REVEL (0.181),VARITY (0.192),0.688,30760,PCC,1,scarb1
SIFT (0.151),VARITY (0.192),0.794,30760,PCC,1,scarb1
SiPhy (0.060),VARITY (0.192),0.998,30760,PCC,1,scarb1
VARITY (0.192),VARITY (0.192),1,30760,PCC,1,scarb1
VARITY (0.580),VARITY (0.580),1,1747,PRC,1,slc45a2
PolyPhen-2 (0.581),VARITY (0.580),0.402,1747,PRC,0.940333333333333,slc45a2
PROVEAN (0.580),VARITY (0.580),0.512,1747,PRC,1,slc45a2
SIFT (0.564),VARITY (0.580),0.933,1747,PRC,1,slc45a2
FATHMM (0.519),VARITY (0.580),1,1747,PRC,1,slc45a2
MPC (0.597),VARITY (0.580),0.024,1747,PRC,0.1323,slc45a2
LRT (0.556),VARITY (0.580),0.731,1747,PRC,1,slc45a2
REVEL (0.581),VARITY (0.580),0.485,1747,PRC,1,slc45a2
PrimateAI (0.599),VARITY (0.580),0.028,1747,PRC,0.145270588235294,slc45a2
CADD (0.557),VARITY (0.580),0.982,1747,PRC,1,slc45a2
DANN (0.543),VARITY (0.580),1,1747,PRC,1,slc45a2
Eigen (0.579),VARITY (0.580),0.567,1747,PRC,1,slc45a2
GenoCanyon (0.562),VARITY (0.580),0.966,1747,PRC,1,slc45a2
M-CAP (0.559),VARITY (0.580),0.994,1747,PRC,1,slc45a2
MetaLR (0.561),VARITY (0.580),0.999,1747,PRC,1,slc45a2
MetaSVM (0.572),VARITY (0.580),0.907,1747,PRC,1,slc45a2
MVP (0.547),VARITY (0.580),1,1747,PRC,1,slc45a2
MutationTaster (0.520),VARITY (0.580),0.9,1747,PRC,1,slc45a2
SiPhy (0.582),VARITY (0.580),0.42,1747,PRC,0.959689119170984,slc45a2
MutPred (0.545),VARITY (0.580),0.919,1747,PRC,1,slc45a2
EVE (0.568),VARITY (0.580),0.941,1747,PRC,1,slc45a2
VARITY (0.580),PolyPhen-2 (0.581),0.598,1747,PRC,1,slc45a2
PolyPhen-2 (0.581),PolyPhen-2 (0.581),1,1747,PRC,1,slc45a2
PROVEAN (0.580),PolyPhen-2 (0.581),0.639,1747,PRC,1,slc45a2
SIFT (0.564),PolyPhen-2 (0.581),0.987,1747,PRC,1,slc45a2
FATHMM (0.519),PolyPhen-2 (0.581),1,1747,PRC,1,slc45a2
MPC (0.597),PolyPhen-2 (0.581),0.026,1747,PRC,0.138144578313253,slc45a2
LRT (0.556),PolyPhen-2 (0.581),0.789,1747,PRC,1,slc45a2
REVEL (0.581),PolyPhen-2 (0.581),0.538,1747,PRC,1,slc45a2
PrimateAI (0.599),PolyPhen-2 (0.581),0.041,1747,PRC,0.192351063829787,slc45a2
CADD (0.557),PolyPhen-2 (0.581),0.996,1747,PRC,1,slc45a2
DANN (0.543),PolyPhen-2 (0.581),1,1747,PRC,1,slc45a2
Eigen (0.579),PolyPhen-2 (0.581),0.622,1747,PRC,1,slc45a2
GenoCanyon (0.562),PolyPhen-2 (0.581),0.987,1747,PRC,1,slc45a2
M-CAP (0.559),PolyPhen-2 (0.581),0.965,1747,PRC,1,slc45a2
MetaLR (0.561),PolyPhen-2 (0.581),0.987,1747,PRC,1,slc45a2
MetaSVM (0.572),PolyPhen-2 (0.581),0.936,1747,PRC,1,slc45a2
MVP (0.547),PolyPhen-2 (0.581),1,1747,PRC,1,slc45a2
MutationTaster (0.520),PolyPhen-2 (0.581),0.923,1747,PRC,1,slc45a2
SiPhy (0.582),PolyPhen-2 (0.581),0.488,1747,PRC,1,slc45a2
MutPred (0.545),PolyPhen-2 (0.581),0.915,1747,PRC,1,slc45a2
EVE (0.568),PolyPhen-2 (0.581),0.966,1747,PRC,1,slc45a2
VARITY (0.580),PROVEAN (0.580),0.488,1747,PRC,1,slc45a2
PolyPhen-2 (0.581),PROVEAN (0.580),0.361,1747,PRC,0.879563535911602,slc45a2
PROVEAN (0.580),PROVEAN (0.580),1,1747,PRC,1,slc45a2
SIFT (0.564),PROVEAN (0.580),0.955,1747,PRC,1,slc45a2
FATHMM (0.519),PROVEAN (0.580),1,1747,PRC,1,slc45a2
MPC (0.597),PROVEAN (0.580),0.007,1747,PRC,0.055125,slc45a2
LRT (0.556),PROVEAN (0.580),0.75,1747,PRC,1,slc45a2
REVEL (0.581),PROVEAN (0.580),0.431,1747,PRC,0.969304568527919,slc45a2
PrimateAI (0.599),PROVEAN (0.580),0.018,1747,PRC,0.10727027027027,slc45a2
CADD (0.557),PROVEAN (0.580),0.991,1747,PRC,1,slc45a2
DANN (0.543),PROVEAN (0.580),1,1747,PRC,1,slc45a2
Eigen (0.579),PROVEAN (0.580),0.517,1747,PRC,1,slc45a2
GenoCanyon (0.562),PROVEAN (0.580),0.954,1747,PRC,1,slc45a2
M-CAP (0.559),PROVEAN (0.580),0.959,1747,PRC,1,slc45a2
MetaLR (0.561),PROVEAN (0.580),0.983,1747,PRC,1,slc45a2
MetaSVM (0.572),PROVEAN (0.580),0.857,1747,PRC,1,slc45a2
MVP (0.547),PROVEAN (0.580),1,1747,PRC,1,slc45a2
MutationTaster (0.520),PROVEAN (0.580),0.904,1747,PRC,1,slc45a2
SiPhy (0.582),PROVEAN (0.580),0.416,1747,PRC,0.957796875,slc45a2
MutPred (0.545),PROVEAN (0.580),0.898,1747,PRC,1,slc45a2
EVE (0.568),PROVEAN (0.580),0.937,1747,PRC,1,slc45a2
VARITY (0.580),SIFT (0.564),0.067,1747,PRC,0.273583333333333,slc45a2
PolyPhen-2 (0.581),SIFT (0.564),0.013,1747,PRC,0.089578125,slc45a2
PROVEAN (0.580),SIFT (0.564),0.045,1747,PRC,0.204587628865979,slc45a2
SIFT (0.564),SIFT (0.564),1,1747,PRC,1,slc45a2
FATHMM (0.519),SIFT (0.564),1,1747,PRC,1,slc45a2
MPC (0.597),SIFT (0.564),0.001,1747,PRC,0.00958695652173913,slc45a2
LRT (0.556),SIFT (0.564),0.572,1747,PRC,1,slc45a2
REVEL (0.581),SIFT (0.564),0.043,1747,PRC,0.199610526315789,slc45a2
PrimateAI (0.599),SIFT (0.564),0.003,1747,PRC,0.0275625,slc45a2
CADD (0.557),SIFT (0.564),0.743,1747,PRC,1,slc45a2
DANN (0.543),SIFT (0.564),0.973,1747,PRC,1,slc45a2
Eigen (0.579),SIFT (0.564),0.089,1747,PRC,0.324371900826446,slc45a2
GenoCanyon (0.562),SIFT (0.564),0.606,1747,PRC,1,slc45a2
M-CAP (0.559),SIFT (0.564),0.641,1747,PRC,1,slc45a2
MetaLR (0.561),SIFT (0.564),0.639,1747,PRC,1,slc45a2
MetaSVM (0.572),SIFT (0.564),0.221,1747,PRC,0.641190789473684,slc45a2
MVP (0.547),SIFT (0.564),0.911,1747,PRC,1,slc45a2
MutationTaster (0.520),SIFT (0.564),0.883,1747,PRC,1,slc45a2
SiPhy (0.582),SIFT (0.564),0.062,1747,PRC,0.262903846153846,slc45a2
MutPred (0.545),SIFT (0.564),0.769,1747,PRC,1,slc45a2
EVE (0.568),SIFT (0.564),0.356,1747,PRC,0.879563535911602,slc45a2
VARITY (0.580),FATHMM (0.519),0,1747,PRC,0,slc45a2
PolyPhen-2 (0.581),FATHMM (0.519),0,1747,PRC,0,slc45a2
PROVEAN (0.580),FATHMM (0.519),0,1747,PRC,0,slc45a2
SIFT (0.564),FATHMM (0.519),0,1747,PRC,0,slc45a2
FATHMM (0.519),FATHMM (0.519),1,1747,PRC,1,slc45a2
MPC (0.597),FATHMM (0.519),0,1747,PRC,0,slc45a2
LRT (0.556),FATHMM (0.519),0.136,1747,PRC,0.434608695652174,slc45a2
REVEL (0.581),FATHMM (0.519),0,1747,PRC,0,slc45a2
PrimateAI (0.599),FATHMM (0.519),0,1747,PRC,0,slc45a2
CADD (0.557),FATHMM (0.519),0.001,1747,PRC,0.00958695652173913,slc45a2
DANN (0.543),FATHMM (0.519),0.012,1747,PRC,0.0882,slc45a2
Eigen (0.579),FATHMM (0.519),0,1747,PRC,0,slc45a2
GenoCanyon (0.562),FATHMM (0.519),0,1747,PRC,0,slc45a2
M-CAP (0.559),FATHMM (0.519),0,1747,PRC,0,slc45a2
MetaLR (0.561),FATHMM (0.519),0,1747,PRC,0,slc45a2
MetaSVM (0.572),FATHMM (0.519),0,1747,PRC,0,slc45a2
MVP (0.547),FATHMM (0.519),0,1747,PRC,0,slc45a2
MutationTaster (0.520),FATHMM (0.519),0.464,1747,PRC,1,slc45a2
SiPhy (0.582),FATHMM (0.519),0,1747,PRC,0,slc45a2
MutPred (0.545),FATHMM (0.519),0.122,1747,PRC,0.404526315789474,slc45a2
EVE (0.568),FATHMM (0.519),0,1747,PRC,0,slc45a2
VARITY (0.580),MPC (0.597),0.976,1747,PRC,1,slc45a2
PolyPhen-2 (0.581),MPC (0.597),0.974,1747,PRC,1,slc45a2
PROVEAN (0.580),MPC (0.597),0.993,1747,PRC,1,slc45a2
SIFT (0.564),MPC (0.597),0.999,1747,PRC,1,slc45a2
FATHMM (0.519),MPC (0.597),1,1747,PRC,1,slc45a2
MPC (0.597),MPC (0.597),1,1747,PRC,1,slc45a2
LRT (0.556),MPC (0.597),0.904,1747,PRC,1,slc45a2
REVEL (0.581),MPC (0.597),0.969,1747,PRC,1,slc45a2
PrimateAI (0.599),MPC (0.597),0.41,1747,PRC,0.951631578947368,slc45a2
CADD (0.557),MPC (0.597),1,1747,PRC,1,slc45a2
DANN (0.543),MPC (0.597),1,1747,PRC,1,slc45a2
Eigen (0.579),MPC (0.597),0.98,1747,PRC,1,slc45a2
GenoCanyon (0.562),MPC (0.597),0.999,1747,PRC,1,slc45a2
M-CAP (0.559),MPC (0.597),1,1747,PRC,1,slc45a2
MetaLR (0.561),MPC (0.597),1,1747,PRC,1,slc45a2
MetaSVM (0.572),MPC (0.597),0.994,1747,PRC,1,slc45a2
MVP (0.547),MPC (0.597),1,1747,PRC,1,slc45a2
MutationTaster (0.520),MPC (0.597),0.962,1747,PRC,1,slc45a2
SiPhy (0.582),MPC (0.597),0.906,1747,PRC,1,slc45a2
MutPred (0.545),MPC (0.597),0.974,1747,PRC,1,slc45a2
EVE (0.568),MPC (0.597),1,1747,PRC,1,slc45a2
VARITY (0.580),LRT (0.556),0.269,1747,PRC,0.72778527607362,slc45a2
PolyPhen-2 (0.581),LRT (0.556),0.211,1747,PRC,0.62034,slc45a2
PROVEAN (0.580),LRT (0.556),0.25,1747,PRC,0.699611111111111,slc45a2
SIFT (0.564),LRT (0.556),0.428,1747,PRC,0.969304568527919,slc45a2
FATHMM (0.519),LRT (0.556),0.864,1747,PRC,1,slc45a2
MPC (0.597),LRT (0.556),0.096,1747,PRC,0.336,slc45a2
LRT (0.556),LRT (0.556),1,1747,PRC,1,slc45a2
REVEL (0.581),LRT (0.556),0.246,1747,PRC,0.695423076923077,slc45a2
PrimateAI (0.599),LRT (0.556),0.089,1747,PRC,0.324371900826446,slc45a2
